OBJECTID,Field1,precinct,X,Y,black,blackpct,white,whitepct,white_edudiff,black_edudiff,white_edudiff_se,black_edudiff_se,edu_dif,pop18,DeathZone
-1,772,2950147A,-118.332511724138001,33.934923942528698,847,0.509626955475331,98,0.058965102286402,0.005198878813078,0.023016372976666,4.075797021781820,7.879817797889610,-0.005865102639296,1662,0.000000000000000
-1,773,2950149A,-118.330599750000005,33.932558874999998,533,0.571275455519829,41,0.043944265809218,0.004371330145600,0.039563496541297,4.222430219755600,8.986289138442590,0.023198198198198,933,0.000000000000000
-1,774,2950151A,-118.328551806283002,33.942524382198997,1332,0.541463414634146,42,0.017073170731707,0.008298388797004,0.061481349487071,4.000368188897880,8.420975303632080,0.046493666975595,2460,0.000000000000000
-1,775,2950152A,-118.337432106121994,33.958095866666703,1337,0.806879903439952,249,0.150271575135788,0.022172849508055,0.074861680548786,4.028033101610930,18.361189866860698,0.063561451110441,1657,0.000000000000000
-1,813,3430001A,-118.357451475633994,33.991276621832398,389,0.515915119363395,316,0.419098143236074,0.103186526683002,0.121075652613861,6.049519537627590,7.578766636887290,0.111157894736842,754,0.000000000000000
-1,814,3430003A,-118.370347262712002,33.993297360169500,396,0.521052631578947,301,0.396052631578947,0.151257166013110,0.127712027878389,6.361000862294490,8.278556687075190,0.134182790624508,760,0.000000000000000
-1,815,3430004A,-118.377273412863005,33.986468504149400,297,0.505102040816326,237,0.403061224489796,0.008877066427095,0.046264476297299,5.999857987543000,7.696473725140510,0.025454545454546,588,0.000000000000000
-1,816,3430005A,-118.380935136085995,33.979414313455699,494,0.598787878787879,256,0.310303030303030,0.026583038256888,0.094630958732285,5.090545077526260,9.611268380379951,0.067396559868841,825,0.000000000000000
-1,817,3430006A,-118.372326281173997,33.985301579462103,186,0.436619718309859,208,0.488262910798122,-0.073498560458755,0.044937323790979,6.862222195834340,6.841654570007380,-0.021892289933527,426,0.000000000000000
-1,818,3430007A,-118.375270688525006,33.979415827868898,314,0.441011235955056,343,0.481741573033708,0.081424987641261,0.090026518209321,7.328776572014980,7.164402155950570,0.082797930875424,712,0.000000000000000
-1,819,3430018A,-118.364083515971004,33.984495714987702,724,0.683663833805477,256,0.241737488196412,0.015540299046731,0.090488694096623,4.440912477627310,12.034279212922501,0.067870453383520,1059,0.000000000000000
-1,820,3430020A,-118.308943046642000,34.001717714552200,402,0.612804878048780,204,0.310975609756098,0.042634032337602,0.095416003914367,4.801058982290730,9.205005428768009,0.074996540749965,656,0.000000000000000
-1,836,3550007A,-118.127110183417003,34.693015427135698,119,0.087243401759531,996,0.730205278592375,-0.024278381802058,0.078482050656199,17.298672680976200,6.051108095331380,-0.003911917098446,1364,1.000000000000000
-1,843,3550016A,-118.126718232984004,34.685262867801100,127,0.085985104942451,1080,0.731211916046039,0.050535589967911,0.075846601678138,17.748649510917101,5.877218796812280,0.053708439897698,1477,1.000000000000000
-1,844,3550018A,-118.120716384614994,34.678802924175798,132,0.081330868761553,1192,0.734442390634627,-0.049886045282090,0.069916757622207,17.497752159853501,5.645371597352170,-0.028982918387853,1623,1.000000000000000
-1,856,3550032B,-118.078551552600004,34.677778077388098,128,0.069527430744161,1433,0.778381314502988,-0.083365923378775,0.062146810840949,20.402292205822199,5.838232679983400,-0.055442660705818,1841,1.000000000000000
-1,877,3550087C,-118.143386520833005,34.668602324561398,162,0.081942336874052,1388,0.702073849266565,0.031922422357013,0.066722710273736,15.333324312524001,5.780777900240690,0.040402647545505,1977,1.000000000000000
-1,878,3550088A,-118.158756574999998,34.670832827380998,132,0.063953488372093,1687,0.817344961240310,-0.074829353066613,0.069824744520038,25.052135614641699,5.748240163010670,-0.055118110236220,2064,1.000000000000000
-1,884,3550094A,-118.185521835328998,34.686259808383198,117,0.074856046065259,1207,0.772232885476647,-0.041611340501325,0.080793422681102,19.016063104174702,6.193991741154950,-0.023556902867248,1563,1.000000000000000
-1,895,3650005A,-118.349541233723002,33.899100409014999,490,0.277306168647425,510,0.288624787775891,0.025412437636138,0.076144590362159,5.187590658394970,7.040972774095360,0.040147783251232,1767,0.000000000000000
-1,905,3650018A,-118.354647974900999,33.893648793923397,113,0.072112316528398,874,0.557753669432036,-0.052532140494138,0.071956533597195,8.854795457110701,6.389921632958990,-0.022099447513812,1567,0.000000000000000
-1,906,3650030A,-118.351643197694003,33.894948952223999,119,0.083508771929825,646,0.453333333333333,-0.119376851285734,0.065646684360368,6.612456783543000,5.743239836231470,-0.083479607640682,1425,0.000000000000000
-1,907,3670030A,-118.349307851351000,33.938997804054097,157,0.074868860276586,153,0.072961373390558,0.026856952803967,0.068699749418094,4.215980188990730,5.592627609322080,0.008771929824561,2097,0.000000000000000
-1,909,3670032A,-118.357173628362006,33.936884638141798,121,0.030867346938775,385,0.098214285714286,0.020591564097097,0.073201103613153,4.269286825361080,5.885067215404330,0.029771398192451,3920,0.000000000000000
-1,910,3670033A,-118.361913023108997,33.941727691176503,242,0.086707273378717,182,0.065209602293085,0.025113247353676,0.067210072960391,3.783210875011120,5.772589626527220,0.056404532967033,2791,0.000000000000000
-1,911,3670034A,-118.348165468310000,33.936555105633801,204,0.101442068622576,172,0.085529587270015,0.043303029163908,0.073544564072059,3.931353499610330,6.044511913217650,0.093333333333333,2011,0.000000000000000
-1,927,3850017A,-118.176901269165000,33.880269431001700,201,0.128928800513149,756,0.484926234765876,-0.093870084277934,0.051938685594117,7.840103327730230,6.224773099004020,-0.046192510681076,1559,0.000000000000000
-1,928,3850019B,-118.178078664479003,33.875699384845099,136,0.175710594315245,354,0.457364341085271,-0.110521707238680,0.057903465131843,6.567098679359880,6.220984424572740,-0.050235017626322,774,0.000000000000000
-1,929,3850031A,-118.156729272274006,33.879103223506903,146,0.116057233704293,479,0.380763116057234,0.010916287382716,0.079691575330506,5.903183721771190,5.856694991742420,0.040584949063424,1258,0.000000000000000
-1,930,3850032A,-118.155821751727004,33.874899484165098,475,0.306649451258877,529,0.341510652033570,-0.100489829370882,0.024076900839599,5.930912534833710,6.032001507419420,-0.040659340659341,1549,0.000000000000000
-1,931,3850033A,-118.155259263573001,33.870993664615398,165,0.100609756097561,909,0.554268292682927,0.009036751430920,0.081731955473569,9.114010227294660,5.905855028297430,0.036190476190476,1640,0.000000000000000
-1,932,3990001A,-118.218248612579004,33.932426490694397,225,0.089356632247816,192,0.076250992851469,0.002869402162931,0.070321379844310,3.974457006444860,6.157552349199250,0.023398915067606,2518,0.000000000000000
-1,933,3990003A,-118.211744584477003,33.937385898464100,219,0.055640243902439,208,0.052845528455285,0.027783481952834,0.071064755728931,3.928167023247530,6.275939917362310,0.037864597270538,3936,0.000000000000000
-1,934,3990005A,-118.207104037853000,33.932673804581100,570,0.215500945179584,512,0.193572778827977,0.061510764977656,0.089702183946100,3.723274662966750,6.074150649437090,0.131573802541545,2645,0.000000000000000
-1,935,3990006B,-118.195191280268006,33.932374441672202,270,0.189075630252101,208,0.145658263305322,0.022163416531010,0.066136476653613,4.381580236202790,5.938553337299500,0.016277880317552,1428,0.000000000000000
-1,936,3990009A,-118.187897474471995,33.932566006956499,282,0.186015831134565,211,0.139182058047493,0.019477458289514,0.066368558956882,4.177246444625930,6.078885866253800,0.006622516556291,1516,0.000000000000000
-1,937,3990015A,-118.205465857535003,33.926146505526802,394,0.186288416075650,155,0.073286052009456,0.010925356745318,0.058921125754601,4.355096849378940,6.061997127788570,0.000000000000000,2115,0.000000000000000
-1,938,3990016A,-118.187821793097996,33.926811880000002,377,0.321398124467178,117,0.099744245524297,0.038751207367409,0.078277063991004,4.170818061892750,6.721250128816630,0.084483016609307,1173,0.000000000000000
-1,939,3990019A,-118.192257186318002,33.920694288479702,487,0.365615615615616,145,0.108858858858859,0.008317407746575,0.048799346408766,4.055579667127520,6.516843625650260,0.019663480684986,1332,0.000000000000000
-1,940,3990023A,-118.182276322177003,33.925435582422999,282,0.109898674980514,261,0.101714731098987,0.007654966346902,0.072617707629681,4.053867667056190,6.229006854561350,0.017964071856288,2566,0.000000000000000
-1,941,3990024A,-118.215586475334007,33.924509795083601,356,0.210401891252955,99,0.058510638297872,0.040246648975585,0.082365162067563,4.336713511571140,6.368408497098930,0.099154391707583,1692,0.000000000000000
-1,942,3990028A,-118.214196121425999,33.920298900388900,444,0.221005475360876,80,0.039820806371329,0.012965571737253,0.065773170713407,4.192703374187930,6.695834868975500,0.024000000000000,2009,0.000000000000000
-1,943,3990030B,-118.212578287230002,33.915058378538802,673,0.230558410414526,105,0.035971223021583,0.025954542413614,0.075709130470506,4.369478881624690,6.814893377478260,0.111351351351351,2919,0.000000000000000
-1,944,3990031A,-118.206223220088006,33.919199573677801,470,0.351270553064275,90,0.067264573991031,0.014227546652344,0.026586648380128,4.156785773651340,6.774117935807730,-0.033770591824283,1338,0.000000000000000
-1,945,3990033A,-118.199636109013994,33.917436372042999,451,0.394921190893170,90,0.078809106830123,0.035696015519459,0.056827551365511,4.193743813280780,6.815157370474290,0.031135531135531,1142,0.000000000000000
-1,946,3990044A,-118.200406115581004,33.932420147337098,216,0.177924217462932,132,0.108731466227348,0.012518092719289,0.068870071545319,4.158856826809330,5.643926299402370,0.028682170542636,1214,0.000000000000000
-1,947,3990061A,-118.185374566893003,33.918000221005897,132,0.109362054681027,209,0.173156586578293,0.041564489086065,0.076683866676405,4.488163344907230,6.181322235208380,0.090927318295739,1207,0.000000000000000
-1,948,3990062A,-118.194566954150005,33.909850777044497,538,0.375698324022346,66,0.046089385474860,0.008005570584336,0.040780952464714,4.298075436227900,7.393345555917370,0.010362694300518,1432,0.000000000000000
-1,949,3990063A,-118.203749878677002,33.913702067354500,546,0.453865336658354,89,0.073981712385702,0.026475999508442,0.066735897352013,4.008922441714890,7.092769789335660,0.054265873015873,1203,0.000000000000000
