"","OBJECTID","Field1","precinct","X","Y","black","blackpct","white","whitepct","black_edudiff","black_edudiff_se","white_edudiff","white_edudiff_se","edu_dif","pop18","coef_linquad_white","coef_quad_white","coef_lin_white","sig_linquad_white","sig_quad_white","sig_lin_white","fscore_white","fscore_sig_white","coef_linquad_black","coef_quad_black","coef_lin_black","sig_linquad_black","sig_quad_black","sig_lin_black","fscore_black","fscore_sig_black","coef_all_lin","coef_all_linquad","in_elipse","abs_lin","NearRiot","round_abs_lin"
"188",-1,188,"2950008A",-118.319932036649,33.9632400366492,651,0.927350427350427,25,0.035612535612536,0.033381786497499,24.1787458557774,0.026851489800985,4.3249351634009,0.031866028708134,702,0.059603040143191,-0.023891888876101,0.008395378381895,4.192642392e-06,4.8973143132e-05,0.004091731568306,12.4581409952662,4.259830064e-06,0.001076108189023,-0.002448580573534,-0.003379736164579,0.882977451872676,0.528534643222375,0.069593229681447,1.84650061870964,0.158109789258453,-0.024648735052141,0.025686815203812,1,0.024648735052141,"Yes","0.02"
"189",-1,189,"2950009A",-118.327007274336,33.9570017168142,489,0.926136363636364,31,0.058712121212121,0.06752201469541,22.202812137027,0.02156244388022,4.33204720479124,0.063846947993289,528,0.066012630118077,-0.025963851805706,0.011610634802345,1.811569996e-06,5.5416596232e-05,9.6076169337e-05,15.8817693680768,1.46992329e-07,0.007812461133308,-0.00546874058303,-0.002072153025679,0.307387387237609,0.182694175895683,0.272639259988961,1.49090772787362,0.225467180925407,-0.017002970297009,0.048960512278424,1,0.017002970297009,"Yes","0.02"
"190",-1,190,"2950010A",-118.323066326087,33.9580754782609,553,0.880573248407643,28,0.044585987261147,0.04968111737133,21.5709094870376,0.034170628324119,3.94145182282125,0.045317946868614,628,0.06131348035079,-0.023662942814621,0.011385203880675,7.933007075e-06,0.00019290341407,0.000121407723494,14.4582310426149,5.95000886e-07,0.005222860809947,-0.004293789310402,-0.002543009829356,0.491828941436616,0.291527310315273,0.176115751824062,1.47251456528325,0.229645140295669,-0.019293042488282,0.041529097797851,1,0.019293042488282,"Yes","0.02"
"191",-1,191,"2950014A",-118.335697363636,33.9532758181818,668,0.864165588615783,33,0.042690815006468,0.091678739569265,22.2081654526589,0.011933615926946,3.9011929443543,0.08030303030303,773,0.075552189580953,-0.030323654826068,0.012730617707398,8.5142294e-08,5.104522032e-06,1.8933840658e-05,19.7761693252314,3.245424e-09,0.01300784434962,-0.007610652526286,-0.000903806802297,0.097589837978026,0.067821537705108,0.635373302788866,1.78226919031293,0.168575221938162,-0.010840618658326,0.061151615259264,1,0.010840618658326,"Yes","0.01"
"192",-1,192,"2950015A",-118.330598205556,33.9515372944444,723,0.661482159194877,69,0.063129002744739,-0.018047243377476,12.2986137838956,0.002480399429882,4.20062218538543,-0.016307872384176,1093,0.065814353200726,-0.024701365791749,0.014455199733852,5.282004309e-06,0.000279296273249,1.075939504e-06,18.7001763003388,9.291029e-09,0.011092577569813,-0.00674517539449,-0.001167469415505,0.159756070855882,0.109462361191448,0.538106115311167,1.47213381350062,0.229732441052995,-0.011182276794485,0.057946135405594,1,0.011182276794485,"Yes","0.01"
"193",-1,193,"2950016A",-118.328018705882,33.9484301960784,471,0.883677298311445,25,0.046904315196998,0.100994407201458,21.4518815119013,0.013793931634247,3.89864536523542,0.09291651443186,533,0.056266751892473,-0.019078988599265,0.016387350253951,0.000135464011674,0.005739908677654,2.2613394e-08,19.6672592793518,3.609782e-09,0.010302363647876,-0.006233594416878,-0.001066529395127,0.195995524384586,0.14195287417243,0.571881160558431,1.23929463473972,0.289854119661241,-0.009500446044398,0.055868865179283,1,0.009500446044398,"Yes","0.01"
"194",-1,194,"2950017A",-118.331353482517,33.9537932167832,603,0.894658753709199,47,0.06973293768546,0.099060217865213,23.4567542073918,0.025952528607538,3.80513575425709,0.091696447340761,674,0.069641851940318,-0.027227434606542,0.01304329646083,8.95358233e-07,4.3495722574e-05,1.186700048e-05,18.1420359761217,1.6041247e-08,0.010803783101779,-0.006695910867593,-0.001347020919518,0.166175249889204,0.108430664753861,0.47797678092285,1.541940380561,0.214269442923731,-0.012774747115496,0.057225054583792,1,0.012774747115496,"Yes","0.01"
"195",-1,195,"2950018A",-118.322736384615,33.9636679230769,558,0.93781512605042,12,0.020168067226891,0.129458158546352,23.9915449268092,0.013915991395322,4.0174079657238,0.129041539836143,595,0.062553376794503,-0.025625334779426,0.007775538202259,1.14405791e-06,1.1974566247e-05,0.00804758766751,13.1999666010703,2.051577149e-06,0.002289408646532,-0.003016672924837,-0.003191877869463,0.753256555594664,0.436243008468251,0.087333825522088,1.76600975400679,0.171332668374681,-0.024063965454846,0.029534680961652,1,0.024063965454846,"Yes","0.02"
"196",-1,196,"2950020A",-118.33193197351,33.9442296754967,642,0.946902654867257,23,0.033923303834808,0.075638801672821,25.8316640938565,0.01962536768237,3.95427530622025,0.074490772385509,678,0.055569684869714,-0.018043351758159,0.017808988610052,0.000173714315008,0.00923447872881,6.26039e-10,22.8084222553446,1.68682e-10,0.012285177131513,-0.006818207147635,-0.000316496154315,0.127536396392006,0.10791993553334,0.866622567335594,1.30771670788996,0.270713129228644,-0.00508280459659,0.059294629425487,1,0.00508280459659,"Yes","0.01"
"197",-1,197,"2950021A",-118.32330142069,33.9445322,638,0.931386861313869,22,0.032116788321168,0.066640218880598,26.4671784159086,0.045852791965194,4.130662174417,0.064432359770255,685,0.040204053744244,-0.01022407281271,0.018512746753107,0.006583140906942,0.134857938198684,1.09558e-10,22.2235065535262,2.9815e-10,0.009515374655819,-0.00570446788355,-0.00098828200906,0.233232592699997,0.175969342021899,0.59625837466302,1.05690700475183,0.347760980642443,-0.007777418558946,0.049313253972098,1,0.007777418558946,"Yes","0.01"
"198",-1,198,"2950022A",-118.324856948718,33.9357114201183,613,0.938744257274119,22,0.033690658499234,0.035166765785966,23.5492829794288,0.015306749615881,4.37196791302638,0.033565764287668,653,0.029943821298265,-0.004164327526215,0.020899258815343,0.034981835362386,0.516306028025528,1.4e-14,30.3878735959473,1.09e-13,0.011501998126291,-0.006023663960746,6.6528264604e-05,0.144573706879237,0.135903145227561,0.970994713868425,1.11360571135,0.328616088208525,-0.000978786449918,0.049423283979876,1,0.000978786449918,"Yes","0"
"199",-1,199,"2950024A",-118.322411740741,33.9323883148148,613,0.869503546099291,32,0.045390070921986,0.101132982902556,21.4200225400659,0.001355685687868,4.02435202612091,0.094223344223344,705,0.023883316420426,-0.001064420662014,0.021529049392185,0.082635411231024,0.861599817625715,0,33.9368323763224,4e-15,0.010885242559121,-0.005537902427561,0.000210302561999,0.159796392129388,0.156313571493809,0.90717498897624,1.01247439973882,0.363541376851926,0.000554170329835,0.045686053308901,1,0.000554170329835,"Yes","0"
"200",-1,200,"2950026A",-118.328932185185,33.9280876269841,753,0.821155943293348,55,0.059978189749182,0.043870769151761,21.5702339194675,0.002933097235018,4.33015164041461,0.039397240377633,917,0.029798668583078,-0.003786264914483,0.021396936256824,0.024724826742193,0.518687448734564,0,36.2629039156,0,0.012504713346869,-0.005850491914513,0.000974711618159,0.108155897600513,0.127933456264765,0.586686456794222,1.3077993288691,0.270690798478547,0.004288735849631,0.053156918411059,1,0.004288735849631,"Yes","0"
"201",-1,201,"2950028A",-118.335979515152,33.9264106060606,316,0.58195211786372,43,0.079189686924494,0.084818241866626,9.99193038159681,0.023383550472268,3.97510929018509,0.076109809575299,543,0.03696747860293,-0.00735627955447,0.020745421537474,0.004307154228716,0.201428210515914,0,36.0365514419473,0,0.012791791009572,-0.005659311412864,0.001456173467901,0.106085958491104,0.141413494584187,0.417656164922457,1.41111954830661,0.244160214337163,0.006327689456761,0.059291909467176,1,0.006327689456761,"Yes","0.01"
"202",-1,202,"2950034A",-118.328702498559,33.9544113688761,512,0.700410396716826,160,0.218878248974008,0.085884377471939,12.0976253191558,0.028892867984154,4.45154700241703,0.069201781431997,731,0.066229307345554,-0.025519022186171,0.01301229485502,2.88680411e-06,0.000118675811029,1.2305518609e-05,17.1369812871587,4.2925325e-08,0.00941380544599,-0.006109771179602,-0.001645809472683,0.22596835059496,0.142515646497844,0.384761370732518,1.45448045473172,0.233816790776947,-0.014217132329131,0.053946218765278,1,0.014217132329131,"Yes","0.01"
"203",-1,203,"2950037A",-118.337988894118,33.9414404588235,940,0.297656744775174,143,0.045281823939202,0.038887149076489,7.45401623385479,0.008696253394637,4.3358018442694,-0.026475279106858,3158,0.061338006541905,-0.020691533176764,0.018031479116988,2.6929890303e-05,0.002492783305508,1.83982e-10,25.2569047318525,1.561e-11,0.014533486862626,-0.007488301970704,0.000417528337725,0.07586083215109,0.076401333415795,0.824952147706776,1.5963631847854,0.202940614324308,-0.001503866466381,0.063309518669076,1,0.001503866466381,"Yes","0"
"204",-1,204,"2950041A",-118.349891151596,33.9512202420213,1083,0.526239067055394,171,0.083090379008746,0.048404915229201,9.05799418948955,0.014392533122752,4.14628927494249,0.020515158422612,2058,0.088340395469234,-0.037129152900867,0.011394704843028,5.3339e-11,4.636182e-09,9.2181020836e-05,25.188065014418,1.6689e-11,0.019537238168002,-0.009927080012129,0.00056090397184,0.013929406043145,0.013851163006689,0.769832409364861,3.07785377581204,0.046318898139665,-0.004769382175108,0.068196070687109,1,0.004769382175108,"Yes","0"
"205",-1,205,"2950044A",-118.358505734649,33.9549543004386,212,0.146005509641873,215,0.148071625344353,0.045396941029871,6.21578574753901,-0.035567718783964,4.32435987452656,-0.055367123680313,1452,0.08869788520303,-0.038718999675492,0.007413780401388,7.02e-13,1.32e-11,0.009633322480087,26.665056744103,3.983e-12,0.022300716059974,-0.010798002639508,0.000955035223727,0.003950550589287,0.004423207867979,0.61633819432194,4.18782433302701,0.015338698947476,-0.004654201183673,0.069705444637629,1,0.004654201183673,"Yes","0"
"206",-1,206,"2950048A",-118.366269253482,33.9543475181058,199,0.09683698296837,329,0.160097323600973,0.066757488060356,5.78879230538481,-0.004250623022132,4.38776450316216,0.053934118450248,2055,0.087703457238826,-0.038325129864514,0.006168151681448,1.6e-13,1.684e-12,0.026940172743027,27.8173408868704,1.305e-12,0.023606590486388,-0.01075490022661,0.001481157346117,0.002504749679659,0.003496181203541,0.434171465783133,4.583790350477,0.010344740153809,-0.002420418720024,0.073688029253829,1,0.002420418720024,"Yes","0"
"207",-1,207,"2950052A",-118.360007457364,33.9552041162791,418,0.367634124890062,141,0.12401055408971,0.055470509201163,7.15970352999958,0.024941493652056,3.93477832273843,0.023341836734694,1137,0.088317498283461,-0.038652206554702,0.006952246048522,4.95e-13,7.418e-12,0.014729386978961,26.8595261005511,3.299e-12,0.02262678041074,-0.010842398870089,0.001039811442695,0.003420176080845,0.003959667408839,0.584874699303592,4.3125937962797,0.013548017901452,-0.00440362860366,0.070177822004295,1,0.00440362860366,"Yes","0"
"208",-1,208,"2950054A",-118.365781487633,33.9594216890459,174,0.114549045424621,266,0.175115207373272,0.07322672964402,5.72936908252669,-0.01116212802632,4.22232664185735,-0.036972972972973,1519,0.081411895323428,-0.036477373123813,0.003262636239331,8.24e-13,1.407e-12,0.24093388337474,26.1830121879374,6.356e-12,0.023670828308644,-0.01102377276268,0.00109695101295,0.001751067918156,0.002062891011712,0.559477792564578,4.93251594737741,0.007313522133402,-0.005232236039701,0.07078519840913,1,0.005232236039701,"Yes","0.01"
"209",-1,209,"2950057A",-118.358553793103,33.9621416436782,510,0.307599517490953,255,0.153799758745476,0.063410818590649,6.84536469714469,-0.007798068380272,4.41136839538266,0.027738735014469,1658,0.079490985705998,-0.035927137457792,0.002898856295552,4.831e-12,6.49e-12,0.307089962443933,24.4673782659616,3.3604e-11,0.022325806134927,-0.011068365811802,0.000435344300391,0.002509553682966,0.002183191940036,0.817153083543345,4.7358614973449,0.008892866901445,-0.008914591604835,0.064487433742699,1,0.008914591604835,"Yes","0.01"
"210",-1,210,"2950058A",-118.355808422481,33.9558505581395,857,0.430005017561465,179,0.08981435022579,0.031055750785689,8.47497522215159,0.010333766963859,4.09502563175107,0.012315270935961,1993,0.087970653516482,-0.038468509256118,0.007410373319618,1.565e-12,2.7756e-11,0.010283735120824,25.854210051179,8.743e-12,0.021694821621159,-0.010763445108019,0.000692331153311,0.004807472453858,0.004840209542511,0.716643831982208,4.04588210877249,0.01766572023711,-0.005962253750985,0.068082914487406,1,0.005962253750985,"Yes","0.01"
"211",-1,211,"2950059A",-118.347920475634,33.954370037037,549,0.480735551663748,97,0.084938704028021,0.096745628661813,10.015222338414,0.04813642340299,4.02763926135569,0.112880357727124,1142,0.086983783796265,-0.037157194656863,0.009899763520671,4.8221e-11,2.197679e-09,0.00076291349804,23.8983625108158,5.8421e-11,0.018844324356421,-0.009892118406058,0.000136976139338,0.015696445147766,0.013366893338955,0.942975146328107,3.06903442433277,0.046727698817263,-0.007483227649351,0.065978841384994,1,0.007483227649351,"Yes","0.01"
"212",-1,212,"2950061A",-118.350299427699,33.9570559002037,760,0.618892508143323,130,0.10586319218241,0.098466985123099,12.1116729068266,0.071310607903322,4.40623013806355,0.103654970760234,1228,0.086271558495394,-0.037638909879941,0.007731854515292,1.0734e-11,1.98939e-10,0.008298638353019,24.0671740767412,4.9579e-11,0.019793105943925,-0.01031230233037,0.000136756569117,0.00970878024545,0.008007618555578,0.942906047726666,3.52691354319236,0.029614263493156,-0.008504286266654,0.065038649515196,1,0.008504286266654,"Yes","0.01"
"213",-1,213,"2950062A",-118.350627865052,33.9549574463668,505,0.559866962305987,98,0.108647450110865,0.025324280162999,8.8592693883432,-0.011044986630404,3.91638806517958,0.006849315068493,902,0.087795434761455,-0.037880477929546,0.009003838756311,1.1823e-11,4.02682e-10,0.002088059141745,24.6456462671302,2.826e-11,0.019968348633585,-0.010280991353183,0.000333560337673,0.010028988276191,0.008991723011805,0.861598470624667,3.43548274208271,0.032437267640174,-0.006999408309607,0.066620502858423,1,0.006999408309607,"Yes","0.01"
"214",-1,214,"2950063A",-118.347936723404,33.9619238297872,633,0.589934762348555,236,0.219944082013048,0.073133267417313,10.4547918444828,0.012345591192599,4.54680701116364,0.051863932898416,1073,0.080957348791713,-0.036021264943948,0.004968565605582,3.2954e-11,1.42675e-10,0.089388314947089,22.303885950904,2.75697e-10,0.018758337724071,-0.010139235307287,-0.00045578311338,0.011713378747864,0.007592484164421,0.810155057409926,3.60122068464299,0.027502151418533,-0.012644824823054,0.05944917398989,1,0.012644824823054,"Yes","0.01"
"215",-1,215,"2950065A",-118.348343970326,33.9655611394659,426,0.632047477744807,158,0.234421364985163,-0.003398941508132,11.2468404511269,-0.066183113672573,4.53354484756,-0.021481481481482,674,0.075738745175795,-0.034274527123748,0.002489343767678,1.01719e-10,1.12805e-10,0.38875791032614,21.4406095835687,6.39432e-10,0.018669304950331,-0.010146961947993,-0.000686584460317,0.010153678460966,0.005803272608176,0.715207261971886,3.88186021519328,0.020798364863436,-0.014887782240811,0.054728735133738,1,0.014887782240811,"Yes","0.01"
"216",-1,216,"2950067A",-118.351244578947,33.9374158421053,666,0.30327868852459,472,0.214936247723133,0.088997107009829,7.31412822596906,0.105287029333547,5.1303507887917,0.106647807637907,2196,0.072534329655224,-0.02637782100003,0.016963608375954,1.16452752e-07,3.3695709809e-05,3.49494e-10,28.7669964194076,5.21e-13,0.017077703910995,-0.007761499374996,0.001639605089351,0.039763122234823,0.05629814277841,0.384342231257794,2.20331858272515,0.110756417375518,0.003584987695619,0.06884442020977,1,0.003584987695619,"Yes","0"
"217",-1,217,"2950068A",-118.368162204942,33.9702160392442,878,0.718494271685761,142,0.11620294599018,0.044779972531295,14.8382417285098,0.032581410347664,4.11330740234936,0.041475302277627,1222,0.059888183887739,-0.028514182976635,-0.003247437908183,3.422118e-09,1.17056e-10,0.218187108045156,21.800101026342,4.50405e-10,0.022285793975637,-0.010482350084117,0.000443754701921,0.001463501810389,0.001247492269475,0.806423326693883,5.25734615320373,0.005295520429917,-0.010093120907507,0.060983192375149,1,0.010093120907507,"Yes","0.01"
"218",-1,218,"2950069A",-118.3615095,33.9693803852459,666,0.62593984962406,88,0.082706766917293,0.00691468459082,11.8472320847401,-0.015726001654648,4.06925941851102,-0.005233494363929,1064,0.064924806874474,-0.03050842256536,-0.001939516266408,8.18472e-10,6.2561e-11,0.476282694773839,21.9114016691351,4.04107e-10,0.021793704485417,-0.010735605435297,0.000109448099734,0.001914626122611,0.001383088439934,0.952450018599466,5.13309531232831,0.005991520293408,-0.011962059297697,0.057692915516964,1,0.011962059297697,"Yes","0.01"
"219",-1,219,"2950072A",-118.362767252174,33.9733371478261,958,0.667130919220056,105,0.073119777158774,0.062091479537658,13.2682031233788,0.020774278761768,4.09282804883295,0.050943396226415,1436,0.056290302138511,-0.027155246364998,-0.004206876927725,3.0382285e-08,7.46685e-10,0.111600631150542,20.4646393738939,1.656897e-09,0.020811640478125,-0.010233653679911,-0.000106233681369,0.002298504869345,0.001491161562795,0.953022104512627,5.06325662293679,0.006422200465137,-0.013490300763914,0.052992598175962,1,0.013490300763914,"Yes","0.01"
"220",-1,220,"2950073A",-118.36811069964,33.9749645593525,729,0.688385269121813,193,0.182247403210576,0.100774190963267,13.2151703300637,0.085650916040972,4.50286167234077,0.094665052262225,1059,0.050314810612125,-0.02480613887116,-0.005545273460476,2.60203782e-07,3.338908e-09,0.03016329122445,20.0794210036248,2.413434e-09,0.020992707982713,-0.009962385868233,9.2821652881e-05,0.001957892465066,0.001404663771279,0.958295940623732,5.11831677875336,0.006080176431313,-0.012281579566334,0.055037451361251,1,0.012281579566334,"Yes","0.01"
"221",-1,221,"2950075A",-118.354607339223,33.974654844523,745,0.707502374169041,125,0.118708452041785,0.014271924187022,15.0027774805175,0.003728975866189,4.44260522177328,0.012032196498216,1053,0.057110915387452,-0.027358975037883,-0.003873422544124,4.8469956e-08,1.723457e-09,0.150862445667041,19.3900134559253,4.733044e-09,0.018955645241943,-0.009930031368998,-0.000772794308936,0.005064958788241,0.002469561568242,0.669878583122237,4.68679923320257,0.00933748521651,-0.017441744577071,0.044247879450872,1,0.017441744577071,"Yes","0.02"
"222",-1,222,"2950076A",-118.358782714286,33.9763252857143,927,0.791631084543126,77,0.065755764304014,0.049556853854546,21.1787022095905,0.024565500881727,3.80550678443638,0.047991468183434,1171,0.05214362646749,-0.025484317441826,-0.005206757245817,2.73391103e-07,5.079526e-09,0.047496629863293,19.2662417147707,5.341705e-09,0.019387787936146,-0.009858020987425,-0.000576858025914,0.003707532094586,0.00192937046056,0.747232353628185,4.87528187347112,0.007741732362967,-0.016476216316137,0.045299773953838,1,0.016476216316137,"Yes","0.02"
"223",-1,223,"2950078A",-118.350571790698,33.9701229302326,460,0.431115276476101,148,0.138706654170572,0.032648796485272,7.51617007842411,0.007480092120107,4.24983495561932,0.008267548538511,1067,0.067218676209691,-0.031178846266683,-0.000755276086099,1.306034e-09,2.35578e-10,0.788025294294928,20.3593340402698,1.836283e-09,0.01868522196909,-0.010055747616595,-0.000814544336733,0.007737825571866,0.003964734140401,0.660228261500997,4.25858594729573,0.014295900537902,-0.016742484412671,0.048723722323936,1,0.016742484412671,"Yes","0.02"
"224",-1,224,"2950079A",-118.352713328185,33.9721943204633,571,0.564229249011858,141,0.139328063241107,-0.006310979132967,9.60582193139516,-0.02454174604658,4.40825993382124,-0.015148305084746,1012,0.062655665375358,-0.029483679792515,-0.002281207691542,5.961978e-09,4.65968e-10,0.408068192288601,19.9904513467328,2.632514e-09,0.019050994260496,-0.010096856823007,-0.000762060975045,0.005732872299882,0.002884097390519,0.677935621912798,4.5394923547727,0.010810695096256,-0.016975645394312,0.046901057502159,1,0.016975645394312,"Yes","0.02"
"225",-1,225,"2950080A",-118.348054285714,33.9737068051948,749,0.396086726599683,135,0.071390798519302,0.071205084687861,7.55724046172783,0.012691719689043,4.1551043963567,0.052156177156177,1891,0.06064050218694,-0.028507227756673,-0.002468750983746,2.2676447e-08,1.861792e-09,0.371613252751538,18.6662292986477,9.60472e-09,0.01643548861162,-0.009146375567682,-0.001316895756409,0.016213019875765,0.007051294074151,0.472129151954042,3.8984859325068,0.020457010071902,-0.019898736378488,0.039258590110052,1,0.019898736378488,"Yes","0.02"
"226",-1,226,"2950081A",-118.339539380952,33.9771966666667,416,0.335483870967742,98,0.079032258064516,0.081269547498135,7.1275255889201,0.029290261002242,4.35954987767035,0.089430894308943,1240,0.054175469834135,-0.025486993380136,-0.00313674747402,5.41273859e-07,4.4159427e-08,0.251145405964395,15.7886964243371,1.61051498e-07,0.010337325898724,-0.006647013991152,-0.002424830769738,0.119555687360436,0.045831887013363,0.180693636226438,2.89516293722439,0.05556708080091,-0.025760031377138,0.019784891528649,1,0.025760031377138,"Yes","0.03"
"227",-1,227,"2950083A",-118.354147519774,33.979310259887,461,0.397413793103448,89,0.076724137931034,0.12068322279528,7.48347629957745,0.041198231811907,4.16519641481488,0.139738393515107,1160,0.047844501331354,-0.023670982682551,-0.006057064885651,2.420888919e-06,4.089863e-08,0.020087900711563,17.9488419377046,1.93807e-08,0.01721290030022,-0.009129042429068,-0.001128885233361,0.008508586599741,0.003590103280933,0.524843158751089,4.45536899141391,0.011754185910561,-0.019815636702866,0.035322130058689,1,0.019815636702866,"Yes","0.02"
"228",-1,228,"2950084A",-118.354198667857,33.9795486392857,630,0.377245508982036,378,0.226347305389222,0.011935716893487,7.08737804909105,-0.063589932521675,4.99964792985555,-0.04537743850721,1670,0.047352309810535,-0.023476673803942,-0.006167301465246,2.951056138e-06,4.8365507e-08,0.017692353423871,17.8961395947271,2.040693e-08,0.017164978003084,-0.009102205229531,-0.001138761383631,0.008581326643164,0.003601972532366,0.520711288949095,4.45642955390945,0.011741792452923,-0.019892692228713,0.034972997789707,1,0.019892692228713,"Yes","0.02"
"229",-1,229,"2950087A",-118.365564381579,33.9793833256579,390,0.529172320217096,156,0.211668928086839,0.095803740411696,8.58489082214867,0.026886738878191,4.58488523538766,0.067813765182186,737,0.043187733119729,-0.022011324139694,-0.007175948750167,7.258219719e-06,6.3963689e-08,0.004114044564139,18.9507204510492,7.271914e-09,0.019588073233881,-0.009515761307707,-0.000350921141531,0.002933814253577,0.001692121243791,0.840749363813642,4.9646908533671,0.007083295730365,-0.01505924038393,0.047276239372284,1,0.01505924038393,"Yes","0.02"
"230",-1,230,"2950088A",-118.371063894737,33.9792133233083,410,0.520304568527919,255,0.323604060913706,0.073976289807243,7.9268626895404,0.029081707804738,5.02955290010876,0.053318858560794,788,0.041087306761921,-0.021178870739671,-0.007517662469833,1.2163663319e-05,8.7918247e-08,0.002133411751813,19.2481509118461,5.437006e-09,0.020604483387493,-0.009622889587853,-1.3708414045e-05,0.00189084995415,0.001282327301708,0.993681424726217,5.20158240165682,0.005597267688798,-0.01294737931921,0.052646172460066,1,0.01294737931921,"Yes","0.01"
"231",-1,231,"2950089A",-118.37151877931,33.979292137931,235,0.325484764542936,364,0.50415512465374,0.097331554493476,6.00146595014304,0.034219188519218,7.35736248414768,0.059822784810127,722,0.040758912362019,-0.021047011465671,-0.00757762846357,1.3640129557e-05,9.6842391e-08,0.001913555231792,19.2544427475689,5.40367e-09,0.020674972639076,-0.00962568441222,7.286160134e-06,0.001827873192675,0.001252452894503,0.996637469796068,5.22346453486451,0.005476859997305,-0.012816043633633,0.052974588469053,1,0.012816043633633,"Yes","0.01"
"232",-1,232,"2950090A",-118.373303268571,33.9808230971429,153,0.619433198380567,42,0.17004048582996,0.10215446370838,9.84908023533369,0.075889402614289,4.15537562179049,0.105769230769231,247,0.037456834366928,-0.019738236884165,-0.008229261946436,5.1242674722e-05,3.32095933e-07,0.000591146884023,19.1465047721932,6.005011e-09,0.020800994145506,-0.009575018304316,1.7018796687e-05,0.001618232417699,0.001110853981656,0.992060575091886,5.33509541794116,0.004901793514466,-0.01274735209557,0.053009145191883,1,0.01274735209557,"Yes","0.01"
"233",-1,233,"2950092A",-118.365801868675,33.9713457698795,1104,0.676470588235294,135,0.082720588235294,0.124480267139718,12.8848363291027,0.069460530170808,3.89145509896593,0.11680019520924,1632,0.058750628275625,-0.028103046202686,-0.003553803611721,7.40474e-09,2.28956e-10,0.179191008567231,21.2751815765229,7.51364e-10,0.021609312181266,-0.010363607399141,0.000217624439965,0.001824213047049,0.001391635962135,0.904278157836396,5.1328621368993,0.005992909009108,-0.01143738176812,0.057750882405651,1,0.01143738176812,"Yes","0.01"
"234",-1,234,"2950095A",-118.34652875,33.95811575,642,0.881868131868132,28,0.038461538461538,0.064588627435809,23.4811989365394,0.030898376990567,4.05725126157125,0.063139329805996,728,0.084493674041557,-0.036777918964383,0.00776147882357,4.3432e-11,7.51634e-10,0.008530697346981,22.7075213380081,1.86092e-10,0.018262552729724,-0.009866102698578,-0.000289669702042,0.016589448443992,0.01195724488884,0.879368087746155,3.17707448269447,0.041959250352503,-0.010556795849325,0.062801566258622,1,0.010556795849325,"Yes","0.01"
"235",-1,235,"2950097A",-118.320790118644,33.9350512062147,593,0.922239502332815,23,0.035769828926905,0.072760060472507,24.5057775835528,0.017887544712259,4.43022123779213,0.067645398080181,643,0.02346365728373,-0.001010150605457,0.021243925651391,0.094738625551268,0.87203379256035,3e-15,31.7190446077607,3e-14,0.010159841992448,-0.00540808090169,-0.000153707332127,0.192632127845269,0.173873544730558,0.932514898201834,0.928988753742948,0.395156542081183,-0.00150204965125,0.043695903241453,1,0.00150204965125,"Yes","0"
"236",-1,236,"2950099A",-118.340963482759,33.9419522758621,639,0.17359413202934,169,0.045911437109481,0.067076045910976,6.22521248191389,0.030257881100659,4.09305463993747,0.053236539624924,3681,0.067277184162841,-0.023901825706705,0.017398377169346,3.575664589e-06,0.000452479496535,8.06872e-10,25.3968027561889,1.3628e-11,0.015410566545426,-0.007817244950072,0.000591047936276,0.060742020514969,0.063828795489883,0.755062847113568,1.76852573540009,0.17090304691322,-0.001118476945833,0.064741229043163,1,0.001118476945833,"Yes","0"
"237",-1,237,"2950100A",-118.359615,33.963211,775,0.581395348837209,134,0.100525131282821,-0.029463231979528,9.75693824504365,-0.010616933934941,3.97098365329729,-0.032487676355601,1333,0.077371692480545,-0.035176485334723,0.002039966725629,8.096e-12,6.437e-12,0.469244402903254,24.2084023382373,4.322e-11,0.022529920421965,-0.011108162168704,0.000437478685336,0.002127453705986,0.001836689318616,0.815599224360536,4.89589884729042,0.007584663309182,-0.009187185155272,0.064023086200611,1,0.009187185155272,"Yes","0.01"
"238",-1,238,"2950101A",-118.357224716535,33.9579635616798,729,0.67877094972067,119,0.110800744878957,0.063236005769346,13.4971860893072,0.00666337852592,4.04019520067846,0.048924837246005,1074,0.085709604216403,-0.037939287446512,0.005800625706288,1.339e-12,9.983e-12,0.043485220591952,25.5941641184266,1.1253e-11,0.022085466648061,-0.010923976374151,0.000642522449201,0.003613147691884,0.003520648884532,0.735281658985253,4.32749804572374,0.01334861432166,-0.006832127985503,0.067321365906648,1,0.006832127985503,"Yes","0.01"
"239",-1,239,"2950121A",-118.357199918635,33.9525184068241,141,0.133649289099526,190,0.180094786729858,0.070533478476952,5.99607377886362,-0.00498559738482,4.01426039819817,0.014200831847891,1055,0.090368782096066,-0.038863866598304,0.009135878495428,1.296e-12,5.7275e-11,0.001448446132242,26.9573966147601,3.001e-12,0.021778083781586,-0.010535211572734,0.001033019309036,0.00559662406819,0.006513209725786,0.588926384481522,3.857206669867,0.02131507135465,-0.003574993216289,0.070202877348577,1,0.003574993216289,"Yes","0"
